Author,Comment,PublishedAt
@AbdKarimSutanto,Lagu ini punya banyak kenangan di tahun 2022 😍☺,2023-01-13T08:42:11Z
@AbdKarimSutanto,Ga pernah ngefans sama penyanyi Indonesia seperti aku ngefans kamu Tiara.. love you pokoknya.. semua lagumu aku suka.. 😍,2023-01-13T08:39:38Z
@jskaaputrii6518,please lagu ini parah bgt🙂🖤,2023-01-13T03:46:12Z
@yoyotriyana9057,wow what a great song,2023-01-13T02:31:42Z
@demorquushkesayanganku2435,"36.254.009 x ditonton (22;12) wib
12_01_2023
539 rb like
89 rb komen
2,05 jt subscribe
*Percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati*",2023-01-12T15:14:15Z
@prncsgls,"Intro : Dm F Em D# Dm..G..

     C
Kini aku mengerti


      Em
Semua ini terjadi

      Dm
Tak dipungkiri


       G           C      G
Hanya kamu yang kumiliki..

     C
Bumi di kala sunyi

     Em
Kamu tak kan sendiri

    Dm          G         Gm  C
Aku disini menantimu kembali..

  F        G
Andai saja ku bisa..

Em            Am
Genggam tanganmu..

       F        Em
Takkan ada kata rindu..

   Bb         G
Di dalam hatiku..

Reff :

         C     G/B       Am     Em
 Tahukah dirimu.. betapa diriku..

      F          Em   Dm       G
 Merindukan hadirmu.. ada di sini..

        C         G/B
 Percayalah kasih..

 Am           Gm     C     F      Em
 Jarak dan waktu tak mampu menghapus..

       Dm       G      C  F G
 Janji setia menjaga hati..

  F        G
Andai saja ku bisa..

Em            Am
Genggam tanganmu..

       F        Em
Takkan ada kata rindu..

   Bb         G
Di dalam hatiku..

Reff :

         C     G/B       Am     Em
 Tahukah dirimu.. betapa diriku..

      F          Em   Dm       G
 Merindukan hadirmu.. ada di sini..

        C         G/B
 Percayalah kasih..

 Am           Gm     C     F      Em
 Jarak dan waktu tak mampu menghapus..

       Dm       G
 Janji setia menjaga hati..

Am  E          G       D
 Hujan turun mewakili hati..

Am  E          G           D
 Terpa angin gambarkan resahku..

-Em Dm               Em
 Ho.. o.. namun kini pelangi..

F              G  A  (D)
 Datang menyinari.. kita..",2023-01-12T10:20:00Z
@renaldiechandragunawan9523,Cukup cukup cukup Tiara. Gw tambah sedih denger lagu ini,2023-01-12T02:47:21Z
@Ringkasandrama123,"Ingat ya guys ini lagu ciptaan nya tiara juga, dan lihat views nya udah hampir mengalahkan merasa indah di ytb, berarti lagu ciptaan tiara sukses besar😍",2023-01-12T01:13:44Z
@Nisachannel23337,37 JUTA YUK,2023-01-12T01:10:00Z
@ratnaandri4099,Keren polll 😍,2023-01-12T01:02:01Z
@teajustapple9133,Bumi di kala sunyi kamu tak kan sendiri...,2023-01-12T00:20:09Z
@asya356,"Riza hanafi selamat berbahagia
Lagu ini pernah menggambarkan kita berdua❤",2023-01-11T15:05:51Z
@abinisachannel6923,Mantap jiwa lagunya......👍👍👍👍,2023-01-11T10:22:38Z
@rizkyfidiansyah2768,Gas 37 jt moo,2023-01-10T15:27:33Z
@demorquushkesayanganku2435,"Ini yt eror atau gimana semalem tembus 36 jt tepat jam 23:34 wib 
Kok skg cuma nambah 36 rb saja Lo udah 22 jam yg lalu , sedangkan kemarin 90 rb/24 jam,heem eror ini Mbah goggle",2023-01-10T14:58:53Z
@demorquushkesayanganku2435,"36.036.032 x ditonton (21;55) wib
10_01_2022
531 rb like
89 rb komen
**Percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati**",2023-01-10T14:55:28Z
@itsmemeyyy3664,"Meskipun terhalang jarak dan waktu, tak bisa setiap saat bertemu, namun percayalah aku masih tetap setia menunggu-mu. 
Dan aku selalu merindukan dirimu meskipun kau tak pernah tau ❤❤ love u (A.H)",2023-01-10T10:18:58Z
@syahrulfahmi1459,Rinduuuuu Ditaaaa🐣,2023-01-10T03:45:59Z
@demorquushkesayanganku2435,Alhamdulillah puji syukur atas segala pencapaian MV janset gol 36 jt gak nyangka ini MV janset bisa ngejar MV dan VL mbak Merin,2023-01-09T16:37:06Z
@vearlyanaayu2917,36M!!!,2023-01-09T16:30:47Z
@demorquushkesayanganku2435,Mampir di audionya janset moo kurang 11 rb saja gol 10jt view's,2023-01-09T15:54:46Z
@demorquushkesayanganku2435,"35.997 x ditonton (22;51) wib
09_januari 2023",2023-01-09T15:51:26Z
@iamhm2522,"060123,always miss you someone😘😘",2023-01-09T15:05:07Z
@perjuangandoamulia534,5000 lgi moo lanjut!!!!!,2023-01-09T14:39:06Z
@perjuangandoamulia534,Percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati,2023-01-09T12:53:52Z
@perjuangandoamulia534,"35.988.913 x ditonton (19;50) wib
09_01_2023
538 rb like
89 rb komen
2,05 jt subscriber
**Gas moo 12 rb lgi 36 jt semangat!!!!**",2023-01-09T12:52:05Z
@gleger083,Knp versi livenya lebih keren ya,2023-01-09T11:24:52Z
@muhammadrifkikurniawan5996,"Rindu Elizaku

Jakarta, 09 Jan 2023",2023-01-09T10:01:25Z
@emaknyadlyrics3110,congrats 2.05 juta subscribers channel Tiara Andini 🙃🔥💗,2023-01-09T04:28:19Z
@itohmalang2979,Wooowww Joooss Tenan Ki Mbak Tiara  !!!!,2023-01-09T01:21:19Z
@perjuangandoamulia534,80 rb lgi moo menuju 36 jt gas besuk malem gol,2023-01-08T18:58:18Z
@perjuangandoamulia534,"35.920.093 x ditonton (01;56) wib
09_01_2023
538 rb like 
89 rb komen
2,05 jt subscriber",2023-01-08T18:57:43Z
@gilangpramudya8954,Gaada bosennya denger inii😍,2023-01-08T14:41:02Z
@hariantibuhari9710,Alsyad orgx pnyayng.. Smga bisa mnjdi imam utk tiara. Smga dpermudah kn menuju hbgn yg halal. Aamiin,2023-01-08T11:27:02Z
@basoikan8098,Merinding Aku 😭😭😭😭😭,2023-01-08T10:33:22Z
@priskilasitompul7622,"Keren banget pokoknya
Apalagi bareng kak alshad wow parah 🤗",2023-01-08T07:46:07Z
@fa_fa9972,Andai saja kubisa genggam tanganmu..,2023-01-08T04:23:22Z
@rinchhaniii,Wow.. these days I'm addicted to Indonesian songs. Love from India❤️,2023-01-08T03:56:38Z
@faizah4420,M4nt4n idonesi4n idol y4 gyus ju4r4 2  n sukses sllu bu4t k4 ti4r4   💞,2023-01-08T03:17:09Z
@desstone9458,Kereeeeennnnn......top banget.,2023-01-08T03:13:30Z
@ivansimorangkir523,@novitamarbun,2023-01-07T18:31:19Z
@sekar.rara03,SUARAAA KA TIARA ITU CANDUU BANGET AAAA SUKA bgtt,2023-01-07T15:55:27Z
@joytip753,Regenerasi raisa. 🤩,2023-01-07T15:46:55Z
@perjuangandoamulia534,"*Janji setia menjaga hati,buatmu yg jauh disana  💘 Kesayanganku*",2023-01-06T21:02:12Z
@perjuangandoamulia534,"35.769.995 x ditonton (03;58) wib
07_01_2022
537 rb like
88 rb komen
2,04 jt subscriber",2023-01-06T21:01:07Z
@immanuelbrahmana6948,Anak ayam adalah si picik,2023-01-06T17:39:52Z
@immanuelbrahmana6948,Jangan lupa petik petik,2023-01-06T17:39:12Z
@immanuelbrahmana6948,Bila di samakan menjadi picik,2023-01-06T17:38:33Z
@immanuelbrahmana6948,Ada ayam ada itik,2023-01-06T17:37:46Z
@immanuelbrahmana6948,Yang sangat luas bergelombang di terjang  badai,2023-01-06T17:35:41Z
@immanuelbrahmana6948,Seperti ombak di lautan sana,2023-01-06T17:34:37Z
@immanuelbrahmana6948,Bergetar sangat dasiap,2023-01-06T17:33:56Z
@immanuelbrahmana6948,Dan terasa bergetar,2023-01-06T17:33:06Z
@immanuelbrahmana6948,Diam diam mengagumi,2023-01-06T17:32:21Z
@immanuelbrahmana6948,Berdetak dan berdebar,2023-01-06T17:31:44Z
@immanuelbrahmana6948,Jantung di dada,2023-01-06T17:30:58Z
@dyaaa,🥰,2023-01-06T16:27:25Z
@perjuangandoamulia534,"Masya Allah janset hari ini gol  55 jt (55.080.292) streaming 
Merin 92 jt (92.144.716) streaming 
Mendi 26 jt (26.042.601) streaming 
Usai 7 jt (7..021.173) streaming
, Masya Allah bisa barengan gitu ya tbus jutaannya 4 lagu Titi on fair",2023-01-05T23:52:06Z
@gemoyfamilly9055,Ayumen to nduk .. mugo2 ayune nular ng anakku . Amin,2023-01-05T11:52:37Z
@margowati9724,"Aku suka semua lagu 2 Tiara,,  suaranya yg TOP nyanyi apapun dia Keren,, I will survive dia nyanyiin huuuh keren hebat",2023-01-05T09:12:13Z
@myday3481,KAAN SIAP LDR😊,2023-01-05T07:20:50Z
@lelysabrina838,"gemes sama kak Tiara dan kak alshad,semoga cepet2 ke pelaminan 🥰",2023-01-05T01:18:39Z
@kiranalarasati1019,"Suara titi ni adeeem,enak dengernya",2023-01-05T00:08:55Z
@yanaa9181,Bener2 menggambarkan kisah cinta gw semasa SMA 🙌,2023-01-04T14:31:03Z
@yanaa9181,Lagu yg paling gw sukaaaa,2023-01-04T14:29:28Z
@betterstrawberry8815,Sama kk alshad dong,2023-01-04T12:49:12Z
@Ringkasandrama123,Ayo kita genapkan 50juta dalam 1 tahun😍,2023-01-04T09:22:30Z
@dspiderman1626,Andai saja ku bisa genggam tanganmu,2023-01-04T07:55:38Z
@fa_fa9972,"Merindukan hadirmu ada disini...
Kangeeeeeen banget ma Titi.",2023-01-04T07:43:28Z
@irsansetiawan5693,"Gak lama Lagi Bakal LDR 🥺 Mungkin lagu Ini bakal menemani hari""kuuu",2023-01-04T01:11:14Z
@janjistiabymysideanksh1942,"35.528.212 x ditonton (22;45) wib
03_01_2022
536 rb like
89 rb komen
2,04 jt subscriber
*Percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati*",2023-01-03T15:46:22Z
@anggidiana5522,Kak Tiara mirim kayak .ROSE BLACKPINK. Cantik bangeettt apalagi suaranya yng merduuu😊😊,2023-01-03T13:54:46Z
@emaknyadlyrics3110,congrats 2.04 juta subscribers channel Tiara Andini 🙃🔥💗,2023-01-03T13:20:54Z
@riskykurniawan4814,Suara kak  tiara bagus,2023-01-03T09:27:00Z
@bubuhu8493,Masih jadi lagu Titi terfavoritku sih,2023-01-02T17:12:47Z
@dspiderman1626,Janji setia menjaga Titi❤️,2023-01-02T12:09:36Z
@andinilafatza4870,Bakal jadiin lagu ini wedding song ku kalo jadi nikah sama yg ini :')),2023-01-02T09:41:52Z
@gitaagni,"jadi keinget crush, yg aku udh lama uncruh sin dia🥲",2023-01-02T09:09:04Z
@kasdiiskandar4896,"Sama hewan aj dia sayang, ap lagi sama manusia, good job alsad a👍👍👍",2023-01-02T04:55:16Z
@kasdiiskandar4896,Kamu telah memilih laki laki yg tepat tiara,2023-01-02T04:53:28Z
@AlsyambiPBLuvu,"Taukah dirimu betapa diriku merindukan hadirmu ada di sini,
Percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati",2023-01-01T14:54:48Z
@sita9481,Enak lagunya,2023-01-01T08:41:05Z
@diarigim9679,😴,2023-01-01T08:08:23Z
@Nisachannel23337,36 jt yuk,2023-01-01T00:53:29Z
@meixx4406,"Love this song
From Thailand🥰",2022-12-31T14:07:23Z
@chairulraffi5632,DX favorit ku;),2022-12-31T08:17:58Z
@madedianti344,🥺,2022-12-30T23:22:27Z
@namamumelintangdihatiku.s.3050,*Taukah dirimu betapa diriku merindukan hadirmu ada di sini*,2022-12-30T11:53:05Z
@namamumelintangdihatiku.s.3050,"35.230.575 x ditonton (18;51) wib
30_12_2022
535 rb like
89 rb komen
2,03 jt subscribe
*Andai saja ku bisa genggam tanganmu tak kan ada kata rindu di dlm hatiku*",2022-12-30T11:52:50Z
@emaknyadlyrics3110,video Live Janji Setia udah masuk trending #23 aja hari ini 😍,2022-12-30T07:56:17Z
@valentinakrismawan3338,"Thanks ya musiknya keren semua,gda yang ak skip👍",2022-12-30T07:48:23Z
@andikafebriyanto4530,Mama selen & papa selen❤️,2022-12-30T07:21:13Z
@ekapuspita1880,Yuk moo semangat lagi streaming dispotynya kita ajak janset ketop 50 lagi yuk barengan ama usai dan merin,2022-12-30T02:14:14Z
@rullyalam145,This song very MASTERPIECE. Slow but sure untuk naikin viewnya. Tercandu candu lagune,2022-12-29T16:23:27Z
@rullyalam145,Seperti biasa seblum tdur putar nih lagu,2022-12-29T16:19:57Z
@muhammadiqbalfadilahxiitkr7059,Sehat selalu wanita baik ku yang jauh disana yang sedang mencari ilmu di penjara Islam 😊,2022-12-29T15:36:32Z
@unknowagain,Judika emang gak Salah milih idol yang cocok lolos❣️,2022-12-29T03:43:30Z
@emaknyadlyrics3110,congrats 2.03 juta subscribers channel Tiara Andini 🙃🔥💗,2022-12-29T03:31:42Z
@srihanda165,"Kini aku mengerti, semua ini terjadi
Tak dipungkiri, hanya kamu yang kumiliki
Bumi di kala sunyi, kamu takkan sendiri
Aku di sini menantimu kembali
Andai saja ku bisa
Genggam tanganmu
Takkan ada kata rindu
Di dalam hatiku
Tahukah dirimu betapa diriku
Merindukan hadirmu ada di sini?
Percayalah, Kasih
Jarak dan waktu tak mampu menghapus
Janji setia menjaga hati
Andai saja ku bisa
Genggam tanganmu
Takkan ada kata rindu
Di dalam hatiku, oh-oh
Tahukah dirimu betapa diriku
Merindukan hadirmu ada di sini?
Percayalah, Kasih
Jarak dan waktu tak mampu menghapus (janganlah kauhapus)
Janji setia menjaga hati
Hujan turun mewakili hati
Terpa angin gambarkan resahku, ho-oh
Namun, kini pelangi (dan kini pelangi)
Datang menyinari kita
ho-oh
Merindukan hadirmu ada di sini?
Percayalah, Kasih
Jarak dan waktu tak mampu menghapus
Janji setia menjaga hati
Merindukan hadirmu ada di sini?
Percayalah, oh, Kasihku
Jarak dan waktu tak mampu menghapus
Janji setia menjaga hati
Ho-oh-oh-ho",2022-12-28T19:45:07Z
@shcalonimamquu9962,"35.091.396 x ditonton (23;55) wib
28_12_2022
534 rb like
89 rb komen
2, 02 jt subscribe",2022-12-28T16:56:21Z
@rizkyfidiansyah2768,Gas 36 jt moo,2022-12-28T10:51:32Z
@zhaskiashavana88,Nyetel musik berkali kali baru sadar kalo itu Ashad 😭,2022-12-28T09:56:23Z
@indrianaputri6660,Bagus banget lagunya ❤,2022-12-28T03:40:25Z
@alfamidipulausabang1281,"Rin said to obito:""Jangan Menyembunyikan Lukamu Aku Selelalu Memperhatikan mu""",2022-12-27T21:44:30Z
@mutiaanjaniirawan4678,Uhhh jdi bikin ke inget lagi:),2022-12-27T20:27:21Z
@hekipasther3199,Sopan bgt masuk k telinga,2022-12-27T17:05:26Z
@yainigua3695,"pas ketemu ntar, wajib nyanyi ini deh di depan dia. biar tau rindu itu bukan berat, tapi erat, mengikat",2022-12-27T14:53:29Z
@UmbiAnksh,"*Alhamdulillah udah tembus 35 jt ,semangat gas lebih kenceng lgi moo!!!!*",2022-12-27T13:47:56Z
@krisfiyan2148,"27-12-22
35 juta views✔✔✔",2022-12-27T13:05:02Z
@bihunrebus,Owalah ini tuh lagunya tiara wkwk ku kira lagunya raisa. Suaranya mirip anjir,2022-12-27T13:03:00Z
@enriquegeum1915,35M!! Yuhuuu.. yuk semangat 40M bisa yuk,2022-12-27T12:28:00Z
@Ringkasandrama123,Detik2 mau 35jetong nih,2022-12-27T12:24:18Z
@syariatulhasanah3100,4 rb lagi guys,2022-12-27T11:49:29Z
@syariatulhasanah3100,35 juta guys 😍😍dikit lagi,2022-12-27T11:48:47Z
@keysameyrizka8289,17🦕🤍,2022-12-27T05:53:41Z
@pitaloka235,Gasss 35juta viewers malem ini!,2022-12-27T02:34:58Z
@lismahiancus5584,"Mewakilin bgt lagunyaaaaa ,jadi kangen mas ex eko wahyudi huhu",2022-12-27T02:23:29Z
@tendikurniawan3735,Ehh itu ada alshad ga si di foto nya??,2022-12-27T02:04:09Z
@UmbiAnksh,Merindukan hadirmu ada di sini,2022-12-26T22:07:34Z
@Ringkasandrama123,Minimal 50jetong dalam 1 tahun,2022-12-26T19:18:03Z
@bich1758,Lagu kesukaan gue,2022-12-26T11:04:06Z
@federicopeter2531,Road to 35M!!,2022-12-26T09:33:48Z
@akodunghye,I dont know what song means but I love her tiara andini,2022-12-26T06:16:44Z
@lilistiani8024,Suara nutup mobilnya emang ga disilent ya🤨,2022-12-26T05:49:54Z
@soatkitong7153,Best song indo,2022-12-25T14:35:50Z
@desirachmawati4885,"dear ldr-ers,
semangat ya buat kita. ini berat, tapi kita gak sendiri kok. emang di awal kok kayanya gampang, tp pasti ada aja deh cobaannya di tengah. kayak aku, dari awal mulai ldr aku pastiin lagi ke doi bisa atau ngga? jawabannya as always dia bilang bisa minta aku selalu temenin dia. aku udh liat dari kebiasannya, dia itu extrovert yg harus selalu berada di tengah orang2 terdekatnya. tapi pun, aku mau coba karena orangnya dia, karena kalau bukan dia ya aku gak akan mampu. skrg ternyata dia minta waktu untuk bebas dulu selama disana, jadi skrg jarak kita udah bukan tempat lagi tp intensitas kita berdua. ya seperti perkiraan aku diawal, ternyata dia gak bisa ldr, dia gak bisa quality time kayak telfonan, video call, mungkin menurut dia itu buang2 waktu aja dan dia gak mau ngebebanin aku dengan nunggu kabar dari dia. tp hubungan kita selama ini udah terjalin sangat baik, selama kita deket ga pernah sekalipun kita berantem karena kita kompak dan mau mengerti satu sama lain. aku disini menahan rasa kangen sendirian, karena dia yg sekarang berbeda terbalik dari dia yg dulu. tapi aku masih tetep setia tunggu dia pulang, karena aku pun sudah komitmen bakal tunggu dia pulang. doain ya hubungan kita bakal baik2 aja, semoga kalian juga diberikan kesabaran menghadapi apapun itu resiko sewaktu ldr. aku gak bisa bohong sama perasaan ini, aku sesayang itu sama dia. maaf jadi curhat, kita ldr selama setahun, dan hari ini udah jalan 3 bulan. nanti aku bakal balik lagi kesini buat update hubungan kita gimana. yang kuat ya ges, ya.",2022-12-25T12:15:53Z
@Nina-qd6wy,Mmmm gapapa rindu nya Pendem aja lahh ☹️,2022-12-25T11:39:26Z
@silvaaulia1110,Sliva auliya aku suka,2022-12-25T10:14:04Z
@Aditama12345,Karna sesungguhnya tak penah ada janji setia . . 😭😭😭😭😭,2022-12-25T07:45:24Z
@kotasolok741,"Jika sudah berjanji,jangan lupa untuk di tepati Karna janji itu lah yang akan membuat kita menyesali sebuah cinta😊😊",2022-12-25T02:26:38Z
@ekapuspita1880,Moo usai sekarang udah diurutan 52 spoty yuk bisa semangat lagi streaming usai dispotinyah supaya besok bisa masuk top 50,2022-12-24T15:28:42Z
@rikahime5548,Abis rekomendasiin lagu ini ke seseorang. Entah dia denger atau engga. Berharapnya sih iya 😂🥺,2022-12-24T15:02:15Z
@janjistiabymysideanksh1942,"_percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati_
_LUV,U BIII,SH 💘 NYA AKU_",2022-12-24T14:36:00Z
@janjistiabymysideanksh1942,"34.791.968 x ditonton,(21;32) wib
24_12_2022
533 rb like
89 rb komen
2, 02 jt subscribe",2022-12-24T14:33:19Z
@yannissandi8555,Lagunya bener2 mood bgt ❤,2022-12-24T14:23:54Z
@syariatulhasanah3100,Gass 35 juta yuk,2022-12-24T09:05:54Z
@binnn854,Tanamkan prinsip selalu maksimal.,2022-12-23T15:16:46Z
@inshyrahnatasha5782,03:04,2022-12-23T14:55:13Z
@elsayulia568,Lagunya mewakili bgttt🥺🥺,2022-12-23T14:50:09Z
@pangeransurgakush8129,"Janset #79 Spotify nya moo dgn DS 161.287 kencengin lgi moo jgn Sampek keluar dr 100 besar ini udah jauh dr 50 besar 
Alhamdulillah Merin masih di #45 dgn DS 220.632 tahun moo jgn Sampek keluar dr 50 besar Merin n ya",2022-12-23T13:29:48Z
@pangeransurgakush8129,"34.722.678 x ditonton (20;26) wib
23_12_2022
533 rb like
89 rb komen
2, 02 jt subscribe",2022-12-23T13:26:41Z
@ekapuspita1880,Udah percaya banget sama kamu kenapa kamu hianatin mana janji setiamu [],2022-12-23T10:15:06Z
@anakikoki8318,Lagu favorit ❤️,2022-12-23T02:00:00Z
@erickpandiangan8292,"Lagu Tiara yang paling sering saya play 
-Merasa Indah
-Janji Setia",2022-12-23T00:39:10Z
@silvynadia7529,Untuk pria yang lapar suka nyebelin mudah mudahan baca ini nanti aku sayang kamu,2022-12-22T14:56:03Z
@pangeransurgakush8129,Percayalah kasih jarak dan waktu tak mampu menghapus janji setia menjaga hati,2022-12-22T11:45:36Z
@pangeransurgakush8129,"34.639.404 x ditonton (18;44) wib
22 _12_2022
532 rb like
36 rb komen
2, 02 jt subscribe",2022-12-22T11:45:22Z
@THURO335,bagus,2022-12-22T11:45:05Z
@Putrinisariewibowo,Kaya mobilku yg d jual ke aa,2022-12-22T10:37:52Z
@federicopeter2531,"2,02M subscribe Tiara Andini!!",2022-12-22T09:19:50Z
@nikmatulhusnawati2568,Aku suka banget lagu ini cuma ini kenangan yang slalu buat aku keinget orang yang bener² aku sayangi yang udah pergi ninggalin aku aku cuma berharap setelah berganti dia kembali dengan versi terbaiknya🥺,2022-12-22T04:49:07Z
@phaibun553,Awal tau lagu ini dari tiktok.. Eh malah jadi lagu favorit 😭,2022-12-22T04:33:37Z
@radzlanjimdani429,Laguu nii enak di dengar.. Aku lagi berjauhan dngan suamiku..,2022-12-22T00:56:29Z
@ashuraofficial5989,sweet banget papa mama selen,2022-12-21T10:59:32Z
@deliveriy,"kalo lagi kangen, dengernya lagu ini. biar nangis trs plong mskpn ga 100% krn blm ketemu 😞💔  tii, thank u lagu km nemenin aku bgt!!!! 🥺🥺✨✨🧚🏻‍♀️🧚🏻‍♀️🤍🤎",2022-12-21T10:03:55Z
@sidolajusidolaju3245,Lagu favorittttt,2022-12-21T09:37:38Z
@vearlyanaayu2917,Lg kgn janji setia,2022-12-21T07:56:48Z
@sweet.sourrrrrr,Janji setia I'm back:(((,2022-12-21T04:03:00Z
@akuntuyul1506,"Pertama kali dengerin ku kira lagu nya Raisa😂😂,,eh ternyata lagunya Tiara,good job tiara",2022-12-21T02:48:02Z
@ekapuspita1880,"Masih jadi lagu pavorit banget 
""janji setia""",2022-12-21T02:17:03Z
@byu7846,hug mee pleaseee 🥺,2022-12-20T23:00:11Z
@aryahiyyahqoodilqudwah801,Kitaaa huwoohohohoh,2022-12-20T18:25:08Z
@syahrierabisia3135,hm baper gw ngeliat keuwuan papa alshad smaa tiara...salam supporter dari Malaysia,2022-12-20T14:48:09Z
@MahatmaRestuOfficial,Masyallah suara nya kak Tiara Andiniii bagus+adem banget..,2022-12-20T12:25:34Z
@MahatmaRestuOfficial,Kawal sampai 40 JT Viewers yok Janji Setia..,2022-12-20T12:25:00Z
@sitimuarofah4807,Mama dan papa selen 🤗❤️❤️❤️,2022-12-20T07:57:57Z
@TitinSetiasihOfficial,"Aku tak tahu..dia sedang rindu siapa.? Semoga dia merindukan aku, karena aku rindu sangat ..🥺",2022-12-20T06:22:06Z
@merpatiputihkush5452,"Kini aku mengerti smua terjadi
Tak dipungkiri hanya kamu yang aku miliki
Bumi di kala sunyi kamu tak akan sendiri 
Aku disini menanti mu kembali",2022-12-19T20:14:09Z
@merpatiputihkush5452,"34.409.986 x ditonton (03;12) wib
20_12_2022
532 rb like
89 rb komen
2, 01 jt subscribe",2022-12-19T20:13:23Z
